TeamId,TeamName,SubmissionDate,Score
378255,Beeshere,"2016-09-30 19:43:35",0.17039
378255,Beeshere,"2016-09-30 19:46:05",0.16848
378233,CelsoA,"2016-09-30 19:55:53",0.13391
374351,"Data Bears","2016-09-30 21:02:42",0.13040
375127,Kotomord,"2016-09-30 21:50:03",0.13292
377764,"Tim Hoolihan","2016-09-30 22:05:50",0.15170
378277,clayton94,"2016-09-30 22:14:29",0.32535
378298,MrFroll,"2016-09-30 22:37:44",0.15247
377564,Damodar,"2016-10-01 00:00:38",0.13303
377564,Damodar,"2016-10-01 00:02:26",0.12795
377552,"Thalles Domician [BCC]","2016-10-01 00:06:04",0.17085
375284,"Cody Baldwin","2016-10-01 00:29:10",0.28915
375127,Kotomord,"2016-10-01 00:40:35",0.13234
373089,DamiPotter,"2016-10-01 00:59:17",0.33346
376537,Duke&Vic,"2016-10-01 01:00:29",0.21516
378326,Satchmaus,"2016-10-01 01:06:26",0.38631
377564,Damodar,"2016-10-01 01:13:38",0.12786
378331,boudey,"2016-10-01 01:26:18",0.17102
375284,"Cody Baldwin","2016-10-01 01:30:02",0.28462
377764,"Tim Hoolihan","2016-10-01 01:38:09",0.14979
378326,Satchmaus,"2016-10-01 01:40:43",0.37071
373410,ChiSquareatops,"2016-10-01 02:05:49",0.78130
377441,waddleFish,"2016-10-01 02:28:08",0.12144
377441,waddleFish,"2016-10-01 02:49:03",0.12097
370653,MirabelWang,"2016-10-01 03:22:11",0.15683
375127,Kotomord,"2016-10-01 03:23:29",0.13168
375127,Kotomord,"2016-10-01 03:25:56",0.13120
378341,liuliuforph,"2016-10-01 03:35:15",0.12097
378377,Charlie.T,"2016-10-01 04:26:51",0.26649
373410,ChiSquareatops,"2016-10-01 04:27:19",0.24822
375127,Kotomord,"2016-10-01 04:37:12",0.13103
376482,"Team Buzzwords","2016-10-01 05:46:12",0.40890
376482,"Team Buzzwords","2016-10-01 05:54:12",0.25179
376482,"Team Buzzwords","2016-10-01 06:00:56",0.23250
378395,Frank,"2016-10-01 06:17:06",0.11982
378378,liangyin,"2016-10-01 07:25:46",0.15969
378118,"R. Heikkilä","2016-10-01 08:13:03",0.12238
375387,AlexGolubtsov,"2016-10-01 08:15:31",0.12737
375387,AlexGolubtsov,"2016-10-01 08:41:46",0.12326
378436,RANKS,"2016-10-01 09:22:25",0.18225
378398,"Wingardium Leviosa","2016-10-01 09:53:41",0.12087
378398,"Wingardium Leviosa","2016-10-01 10:09:15",0.12087
378465,monachauhan,"2016-10-01 10:36:29",0.11766
365662,BinetWei,"2016-10-01 10:48:07",0.16197
378498,XingoBar,"2016-10-01 13:06:27",0.26955
378498,XingoBar,"2016-10-01 13:21:46",0.25833
378522,venkat1997,"2016-10-01 13:58:34",0.11766
377402,LM123,"2016-10-01 14:02:00",0.12850
378398,"Wingardium Leviosa","2016-10-01 14:35:42",0.12048
378533,"Ryan Bales","2016-10-01 14:47:36",0.26194
378531,KamerynnHarrah,"2016-10-01 14:52:06",0.26321
368130,"Chau Nguyen","2016-10-01 14:55:07",0.15042
378498,XingoBar,"2016-10-01 14:56:26",0.24005
378544,"Bill Su","2016-10-01 15:33:29",0.15920
374290,ocosean,"2016-10-01 16:43:55",0.20273
378570,Mike,"2016-10-01 17:41:16",0.22615
378580,"Dwóch takich z lassem","2016-10-01 18:08:03",0.17599
378298,MrFroll,"2016-10-01 18:26:26",0.14882
378608,"Gregory Crysler","2016-10-01 18:37:25",0.14409
378277,clayton94,"2016-10-01 18:39:53",0.25132
371505,Chu_Paton,"2016-10-01 18:41:24",0.12234
378277,clayton94,"2016-10-01 18:42:52",0.17936
374025,RobertW,"2016-10-01 20:02:06",0.12417
370522,RobSlattery,"2016-10-01 20:08:00",0.12392
376910,JanKoch,"2016-10-01 20:26:13",0.18020
373410,ChiSquareatops,"2016-10-01 20:29:48",0.14903
376910,JanKoch,"2016-10-01 20:32:42",0.17014
376910,JanKoch,"2016-10-01 20:36:11",0.15584
370170,"Marcus Del Rio","2016-10-01 21:11:15",0.18564
370170,"Marcus Del Rio","2016-10-01 21:16:35",0.18173
373410,ChiSquareatops,"2016-10-01 21:35:45",0.14374
378656,GameOn,"2016-10-01 21:42:20",0.14692
378656,GameOn,"2016-10-01 21:52:14",0.12803
378656,GameOn,"2016-10-01 21:53:52",0.12681
378659,Afterburn5,"2016-10-01 21:58:34",0.16037
376455,"Bear House","2016-10-01 22:26:43",0.15025
376455,"Bear House","2016-10-01 22:41:22",0.15009
375154,Justfor,"2016-10-01 22:57:42",0.11478
375154,Justfor,"2016-10-01 22:59:43",0.11461
378378,liangyin,"2016-10-01 23:48:18",0.14335
376330,"Berkeley Kaggle","2016-10-02 00:49:56",0.17562
378710,DBenson,"2016-10-02 00:59:32",0.39936
369816,KyleOckerlund,"2016-10-02 01:22:23",0.16321
378710,DBenson,"2016-10-02 01:51:06",0.15218
378722,"Yogesh Kulkarni","2016-10-02 01:58:24",0.22438
376488,jello,"2016-10-02 02:00:48",0.12231
378762,AmogKamsetty,"2016-10-02 04:41:06",0.56821
378762,AmogKamsetty,"2016-10-02 05:50:22",0.14952
378762,AmogKamsetty,"2016-10-02 06:30:56",0.14728
378722,"Yogesh Kulkarni","2016-10-02 07:40:20",0.17518
376495,HARMABE,"2016-10-02 08:02:49",0.18583
370653,MirabelWang,"2016-10-02 08:22:30",0.15661
373970,eb426,"2016-10-02 08:48:31",0.12120
377818,expedition,"2016-10-02 09:00:06",0.14723
377744,Vicky,"2016-10-02 09:24:56",0.23588
378837,jlacr,"2016-10-02 09:37:36",0.13666
378837,jlacr,"2016-10-02 09:40:30",0.13562
373745,"Coben Angus","2016-10-02 09:58:51",0.11707
378847,ppal,"2016-10-02 10:35:41",0.56493
378849,"Tech Pirates","2016-10-02 10:38:09",0.12002
376582,"kaggle decal!","2016-10-02 11:23:09",0.17447
378861,heyijiang,"2016-10-02 11:53:38",0.26385
371577,"Guillaume Genty","2016-10-02 13:32:55",0.14553
378861,heyijiang,"2016-10-02 13:38:35",0.26347
378861,heyijiang,"2016-10-02 14:20:35",0.14963
367368,Tobsen1x,"2016-10-02 14:45:10",0.11934
378762,AmogKamsetty,"2016-10-02 14:51:45",0.13661
378917,seiyab,"2016-10-02 15:07:46",0.32423
371324,Sonu,"2016-10-02 15:14:17",0.12721
378924,SuzheClaire,"2016-10-02 15:17:29",0.12815
371805,UltimateWatson,"2016-10-02 15:57:00",0.12965
378961,Rhysie,"2016-10-02 17:50:36",0.15156
377467,dmi3kno,"2016-10-02 18:19:06",0.11925
378975,Vichi,"2016-10-02 18:20:59",0.33200
376774,"ben robbins","2016-10-02 18:25:14",0.14767
378849,"Tech Pirates","2016-10-02 19:00:31",0.11886
370170,"Marcus Del Rio","2016-10-02 19:04:40",0.14350
372720,"Mark Lewis","2016-10-02 19:06:08",0.13278
376891,АртурПетросян,"2016-10-02 19:12:50",0.41793
374464,"Pablo GM","2016-10-02 19:47:42",0.26949
372720,"Mark Lewis","2016-10-02 19:49:04",0.13250
374464,"Pablo GM","2016-10-02 19:58:14",0.23867
376495,HARMABE,"2016-10-02 20:25:45",0.17873
370620,amanzotti,"2016-10-02 20:41:52",0.12097
370620,amanzotti,"2016-10-02 20:42:32",0.11861
370170,"Marcus Del Rio","2016-10-02 20:59:42",0.14130
378769,Uncertain-team,"2016-10-02 21:32:23",0.12097
373410,ChiSquareatops,"2016-10-02 21:37:31",0.14108
375933,nithum,"2016-10-02 21:38:01",0.17470
375933,nithum,"2016-10-02 21:38:43",0.16508
372722,AnMaAm,"2016-10-02 21:43:56",0.12830
378769,Uncertain-team,"2016-10-02 21:56:30",0.12060
378870,"Geoff Breemer","2016-10-02 22:14:22",0.14174
376774,"ben robbins","2016-10-02 23:04:49",0.14491
376495,HARMABE,"2016-10-03 00:04:15",0.15249
378531,KamerynnHarrah,"2016-10-03 00:52:08",0.23903
378326,Satchmaus,"2016-10-03 00:52:59",0.13737
378326,Satchmaus,"2016-10-03 01:01:08",0.12335
378531,KamerynnHarrah,"2016-10-03 01:14:53",0.21451
378722,"Yogesh Kulkarni","2016-10-03 01:18:44",0.14272
370635,Bailey_He,"2016-10-03 01:31:57",0.12550
376582,"kaggle decal!","2016-10-03 01:48:00",0.15188
378762,AmogKamsetty,"2016-10-03 01:49:41",0.12639
379146,"Hao Wu","2016-10-03 02:05:26",0.11861
379148,mitooze,"2016-10-03 02:55:28",0.14388
370170,"Marcus Del Rio","2016-10-03 03:19:50",0.13449
375233,"Sexy KaggSwagg","2016-10-03 04:25:19",0.14792
379199,JosephHyunCHUNG,"2016-10-03 04:30:24",9.45398
379199,JosephHyunCHUNG,"2016-10-03 04:33:54",0.15111
373410,ChiSquareatops,"2016-10-03 05:04:26",0.13843
371791,Apocalypse,"2016-10-03 05:13:20",0.12087
379214,SnehaShingvi,"2016-10-03 05:19:20",0.14872
373410,ChiSquareatops,"2016-10-03 05:20:52",0.13660
375233,"Sexy KaggSwagg","2016-10-03 05:36:19",0.14244
378769,Uncertain-team,"2016-10-03 05:59:00",0.11996
373410,ChiSquareatops,"2016-10-03 06:15:02",0.12572
371791,Apocalypse,"2016-10-03 06:17:04",0.12052
379234,ANKITMISHRA,"2016-10-03 06:28:11",0.12050
373436,databears,"2016-10-03 06:38:12",0.12097
376495,HARMABE,"2016-10-03 06:43:03",0.14268
379248,Attempts,"2016-10-03 06:52:29",0.11861
376482,"Team Buzzwords","2016-10-03 07:11:20",0.15327
375284,"Cody Baldwin","2016-10-03 07:24:23",0.21872
376482,"Team Buzzwords","2016-10-03 07:34:26",0.14864
378961,Rhysie,"2016-10-03 07:51:10",0.14344
373948,dm-kaggle,"2016-10-03 07:56:22",0.12917
379293,"Raj Patel 2","2016-10-03 09:09:35",0.12087
374438,mtk_gk,"2016-10-03 09:13:27",0.14505
377124,rajbhansinghBhadoria,"2016-10-03 09:14:32",0.19911
377467,dmi3kno,"2016-10-03 10:11:40",0.11877
372270,TheKagglers,"2016-10-03 10:31:03",0.14445
377694,Juho,"2016-10-03 10:55:43",0.18314
372720,"Mark Lewis","2016-10-03 10:56:37",0.13126
372720,"Mark Lewis","2016-10-03 11:02:34",0.12518
377694,Juho,"2016-10-03 11:19:45",0.15821
372722,AnMaAm,"2016-10-03 11:20:15",0.12558
378861,heyijiang,"2016-10-03 11:50:33",0.14447
379332,banana,"2016-10-03 12:04:05",0.13655
371273,HungryFools,"2016-10-03 12:22:18",0.12087
379364,"Hagay Ben Shushan","2016-10-03 13:06:39",0.25404
379388,"Eliot Barril","2016-10-03 13:44:49",0.12707
379396,"N Naresh Krishna","2016-10-03 14:11:23",0.24167
379397,successfan,"2016-10-03 14:14:32",0.40890
372722,AnMaAm,"2016-10-03 14:37:05",0.12445
379388,"Eliot Barril","2016-10-03 14:42:39",0.12524
372722,AnMaAm,"2016-10-03 14:51:15",0.12420
376130,ShintoTheruvil,"2016-10-03 15:16:25",0.13035
376130,ShintoTheruvil,"2016-10-03 15:18:59",0.12454
376834,Yujiao,"2016-10-03 15:54:49",0.12024
372807,VenkatParthasarathy,"2016-10-03 16:10:26",0.13121
376826,ChaseDeHan,"2016-10-03 16:26:06",0.16234
376826,ChaseDeHan,"2016-10-03 16:55:05",0.13402
379499,feynman,"2016-10-03 17:17:06",0.12744
373093,Kaggle_,"2016-10-03 17:40:31",0.12093
375126,GauravSharma,"2016-10-03 17:55:22",0.12930
373093,Kaggle_,"2016-10-03 18:11:17",0.12083
379511,satkan,"2016-10-03 18:17:27",0.14833
379511,satkan,"2016-10-03 18:20:03",0.14793
374982,shubh24,"2016-10-03 18:26:33",0.14422
379522,Summer,"2016-10-03 18:27:25",0.22479
371811,CNuge,"2016-10-03 18:35:04",0.23750
371811,CNuge,"2016-10-03 18:35:34",0.23459
379522,Summer,"2016-10-03 18:37:16",0.14202
379530,coltsfan,"2016-10-03 18:46:39",0.13022
379528,Haosheng,"2016-10-03 18:46:53",0.16061
379549,KalinUluave,"2016-10-03 19:10:33",0.25738
369671,christian_b,"2016-10-03 19:10:43",0.14361
374982,shubh24,"2016-10-03 19:29:40",0.14332
374982,shubh24,"2016-10-03 19:44:25",0.14303
374982,shubh24,"2016-10-03 19:50:15",0.14183
371793,miners,"2016-10-03 20:15:54",0.12908
379579,"Gidi Shperber","2016-10-03 20:21:21",1.36797
378255,Beeshere,"2016-10-03 21:31:06",0.12360
375885,Richat,"2016-10-03 21:45:55",0.14157
374464,"Pablo GM","2016-10-03 22:04:34",0.23636
374464,"Pablo GM","2016-10-03 22:08:55",0.21784
375885,Richat,"2016-10-03 22:09:48",0.14088
374464,"Pablo GM","2016-10-03 22:20:50",0.14801
379624,RandomData,"2016-10-03 22:22:48",0.12621
379634,"Kyle DeGrave","2016-10-03 22:40:07",0.14686
379579,"Gidi Shperber","2016-10-03 23:05:26",0.19082
379579,"Gidi Shperber","2016-10-03 23:24:50",0.13971
371505,Chu_Paton,"2016-10-03 23:43:09",0.12227
371505,Chu_Paton,"2016-10-03 23:50:13",0.12009
371505,Chu_Paton,"2016-10-03 23:52:38",0.11975
371505,Chu_Paton,"2016-10-03 23:57:06",0.11970
379522,Summer,"2016-10-04 00:08:22",0.14113
371505,Chu_Paton,"2016-10-04 00:18:30",0.11969
379522,Summer,"2016-10-04 00:44:15",0.12817
371506,fpaton,"2016-10-04 00:51:30",0.13734
370635,Bailey_He,"2016-10-04 00:51:54",0.12393
371506,fpaton,"2016-10-04 00:52:56",0.12609
371506,fpaton,"2016-10-04 00:54:13",0.12238
370652,Xiao_Wang,"2016-10-04 01:04:10",0.13138
378255,Beeshere,"2016-10-04 01:04:24",0.12079
370652,Xiao_Wang,"2016-10-04 01:06:53",0.12772
379522,Summer,"2016-10-04 01:11:16",0.12787
379522,Summer,"2016-10-04 01:58:13",0.12399
370652,Xiao_Wang,"2016-10-04 02:02:12",0.12313
376330,"Berkeley Kaggle","2016-10-04 02:22:41",0.14245
375510,ShudharsananMuthuraj,"2016-10-04 02:25:25",0.12781
370170,"Marcus Del Rio","2016-10-04 03:16:20",0.13191
378255,Beeshere,"2016-10-04 03:48:12",0.12027
376666,CTTsai,"2016-10-04 04:02:38",0.15286
379528,Haosheng,"2016-10-04 04:38:11",0.12776
379779,KenMitchner,"2016-10-04 04:43:35",0.17066
378722,"Yogesh Kulkarni","2016-10-04 04:43:38",0.13614
379783,moonfolk,"2016-10-04 04:55:28",0.14158
370649,Chen/Adeeb,"2016-10-04 05:19:10",0.13158
375284,"Cody Baldwin","2016-10-04 05:45:01",0.15006
379779,KenMitchner,"2016-10-04 06:04:43",0.14846
379799,RYUS.,"2016-10-04 06:17:36",0.14366
378722,"Yogesh Kulkarni","2016-10-04 06:33:36",0.13538
371491,Zhang/Liu,"2016-10-04 06:36:51",0.12348
371491,Zhang/Liu,"2016-10-04 06:46:32",0.12316
379779,KenMitchner,"2016-10-04 07:08:05",0.14602
377564,Damodar,"2016-10-04 07:19:21",0.12716
376495,HARMABE,"2016-10-04 07:56:13",0.13918
379332,banana,"2016-10-04 08:20:26",0.13402
379829,BindoBishorgho,"2016-10-04 08:25:03",0.24474
373948,dm-kaggle,"2016-10-04 09:15:26",0.12692
379869,"Narendra Prasad Karumanchi","2016-10-04 10:05:13",0.40890
378398,"Wingardium Leviosa","2016-10-04 10:47:50",0.11766
372722,AnMaAm,"2016-10-04 11:19:10",0.12380
378398,"Wingardium Leviosa","2016-10-04 11:46:40",0.11595
379918,ktrueda,"2016-10-04 12:16:19",0.13348
375873,"gold diggers","2016-10-04 12:24:05",0.12087
375873,"gold diggers","2016-10-04 12:39:09",0.11766
379364,"Hagay Ben Shushan","2016-10-04 12:51:36",0.13355
375858,PUDISIRRocks!!,"2016-10-04 13:00:28",0.11917
376119,juliencs,"2016-10-04 13:08:55",0.12029
376119,juliencs,"2016-10-04 13:14:04",0.12017
375858,PUDISIRRocks!!,"2016-10-04 13:17:52",0.11908
375729,kappykk,"2016-10-04 13:24:18",0.12065
379952,TheGreatOnes,"2016-10-04 13:55:39",0.14545
379829,BindoBishorgho,"2016-10-04 13:56:11",0.20925
379958,Saurabh,"2016-10-04 14:06:47",0.12087
375729,kappykk,"2016-10-04 14:08:05",0.11766
366093,ysaz,"2016-10-04 14:15:47",0.12087
379396,"N Naresh Krishna","2016-10-04 14:20:31",0.24165
379962,JM_f*nova,"2016-10-04 14:24:33",0.14886
379962,JM_f*nova,"2016-10-04 14:25:05",0.13954
379967,YonatanPiasetzky,"2016-10-04 14:31:02",0.32189
379960,"Dmitry Syubaev","2016-10-04 14:36:31",0.83638
379396,"N Naresh Krishna","2016-10-04 14:39:10",0.24165
379967,YonatanPiasetzky,"2016-10-04 14:43:29",0.17971
379960,"Dmitry Syubaev","2016-10-04 14:46:10",0.23160
379892,rhenry,"2016-10-04 14:53:33",0.12646
376059,Pastalover,"2016-10-04 14:55:39",0.11766
378837,jlacr,"2016-10-04 15:03:00",0.13147
378837,jlacr,"2016-10-04 15:08:25",0.12398
365587,"Julien Heiduk","2016-10-04 15:42:17",0.12124
379999,trycatch01,"2016-10-04 16:20:30",0.11759
371484,liu_chun,"2016-10-04 16:22:32",0.13616
379511,satkan,"2016-10-04 16:31:22",0.12317
379999,trycatch01,"2016-10-04 17:14:43",0.11641
373709,persistence,"2016-10-04 17:23:43",0.11641
376826,ChaseDeHan,"2016-10-04 17:31:52",0.13086
373709,persistence,"2016-10-04 17:39:05",0.11608
378849,"Tech Pirates","2016-10-04 17:49:51",0.11766
379952,TheGreatOnes,"2016-10-04 17:57:28",0.13075
378298,MrFroll,"2016-10-04 17:57:29",0.13340
371484,liu_chun,"2016-10-04 18:09:32",0.13196
378298,MrFroll,"2016-10-04 18:11:47",0.13240
371480,eadeeb,"2016-10-04 18:16:28",0.12268
371480,eadeeb,"2016-10-04 18:19:51",0.12251
378255,Beeshere,"2016-10-04 18:30:31",0.12013
380047,"trycatch01 2","2016-10-04 18:30:59",0.12043
380048,RomanDubinin,"2016-10-04 18:35:21",0.52387
378255,Beeshere,"2016-10-04 18:44:14",0.11990
379892,rhenry,"2016-10-04 18:44:32",0.12397
380053,aadeeb,"2016-10-04 18:50:26",0.12341
380048,RomanDubinin,"2016-10-04 18:51:00",0.20230
371494,"Ellen Xu","2016-10-04 18:52:54",0.14111
380054,"Hitesh Sharma","2016-10-04 18:56:59",0.12452
380054,"Hitesh Sharma","2016-10-04 19:01:08",0.12446
380054,"Hitesh Sharma","2016-10-04 19:05:21",0.12301
380053,aadeeb,"2016-10-04 19:33:55",0.12285
380053,aadeeb,"2016-10-04 19:36:31",0.12252
380053,aadeeb,"2016-10-04 19:37:50",0.12243
380053,aadeeb,"2016-10-04 19:40:05",0.12237
371811,CNuge,"2016-10-04 19:47:31",0.17893
378298,MrFroll,"2016-10-04 19:48:18",0.12911
376893,xverse,"2016-10-04 19:50:24",0.14603
370649,Chen/Adeeb,"2016-10-04 19:52:53",0.12250
370649,Chen/Adeeb,"2016-10-04 19:54:57",0.12243
371811,CNuge,"2016-10-04 19:56:02",0.17874
380080,BhaskarSharma,"2016-10-04 20:04:06",0.40890
379952,TheGreatOnes,"2016-10-04 20:11:28",0.11766
370635,Bailey_He,"2016-10-04 20:19:57",0.12152
380086,spector,"2016-10-04 20:22:45",0.11944
379579,"Gidi Shperber","2016-10-04 20:23:52",0.13379
380088,"Michael Dodsworth","2016-10-04 20:33:16",0.48544
380067,codeman,"2016-10-04 21:01:23",0.11944
371500,"Alex Fang","2016-10-04 21:08:43",0.12095
365662,BinetWei,"2016-10-04 21:20:43",0.15966
375515,Durga,"2016-10-04 21:28:07",0.12392
365662,BinetWei,"2016-10-04 21:39:31",0.15538
374438,mtk_gk,"2016-10-04 21:40:11",0.14415
371511,rohmer_wang,"2016-10-04 22:01:07",0.12071
370636,"Let's go 440","2016-10-04 22:06:09",0.11888
380140,JanMertlík,"2016-10-04 23:27:33",0.17672
380139,ScottStevenson,"2016-10-04 23:27:38",0.17398
373093,Kaggle_,"2016-10-04 23:38:00",0.12052
379624,RandomData,"2016-10-04 23:43:17",0.12293
379634,"Kyle DeGrave","2016-10-05 00:00:14",0.13588
378837,jlacr,"2016-10-05 00:02:45",0.12358
375126,GauravSharma,"2016-10-05 01:25:03",0.12739
375126,GauravSharma,"2016-10-05 01:34:11",0.12609
380185,Beausejour,"2016-10-05 02:19:53",0.18969
380185,Beausejour,"2016-10-05 02:27:59",0.18639
370170,"Marcus Del Rio","2016-10-05 02:28:55",0.13169
380185,Beausejour,"2016-10-05 02:36:27",0.15323
370170,"Marcus Del Rio","2016-10-05 02:50:07",0.12753
379829,BindoBishorgho,"2016-10-05 03:44:36",0.16439
379634,"Kyle DeGrave","2016-10-05 03:46:17",0.13547
368212,"Stat 440 Teaching Staff","2016-10-05 04:48:05",0.12076
380220,Heraclitus,"2016-10-05 04:49:53",0.17862
380221,"Oliver Han","2016-10-05 04:53:46",0.40890
380226,sourish,"2016-10-05 05:03:07",9.45387
380226,sourish,"2016-10-05 05:04:56",0.12745
376666,CTTsai,"2016-10-05 05:19:50",0.14452
376666,CTTsai,"2016-10-05 05:33:47",0.14148
372292,"Jack Shahan","2016-10-05 06:18:14",0.11905
372292,"Jack Shahan","2016-10-05 06:21:49",0.11792
379779,KenMitchner,"2016-10-05 06:45:26",0.13813
380248,"Shaun D'Souza","2016-10-05 07:00:11",0.16876
371791,Apocalypse,"2016-10-05 07:14:53",0.11931
371791,Apocalypse,"2016-10-05 07:43:01",0.11855
380275,"Attempts 2","2016-10-05 07:52:28",0.12556
380275,"Attempts 2","2016-10-05 07:59:45",0.12007
374920,siswandi,"2016-10-05 08:06:50",0.13072
365587,"Julien Heiduk","2016-10-05 08:08:49",0.11976
371791,Apocalypse,"2016-10-05 08:14:10",0.11816
374438,mtk_gk,"2016-10-05 09:06:51",0.14400
374438,mtk_gk,"2016-10-05 09:33:52",0.12067
380303,newgirl2626,"2016-10-05 09:35:03",0.11766
365662,BinetWei,"2016-10-05 09:35:42",0.15446
374438,mtk_gk,"2016-10-05 10:17:25",0.11999
373649,"Mudit Kulshrestha","2016-10-05 10:19:13",0.13956
376651,GauravKumar,"2016-10-05 10:22:38",0.11999
376651,GauravKumar,"2016-10-05 10:41:52",0.11994
380047,"trycatch01 2","2016-10-05 10:49:18",0.11750
375873,"gold diggers","2016-10-05 11:28:29",0.11766
380047,"trycatch01 2","2016-10-05 11:34:14",0.11700
376666,CTTsai,"2016-10-05 11:52:34",0.14021
371273,HungryFools,"2016-10-05 11:52:53",0.11766
380366,buzheng,"2016-10-05 11:56:54",0.40890
373093,Kaggle_,"2016-10-05 12:02:51",0.12052
379624,RandomData,"2016-10-05 12:11:36",0.12013
374862,RD,"2016-10-05 12:14:03",0.13289
375873,"gold diggers","2016-10-05 12:39:42",0.11708
380342,"Nivya Nandanan","2016-10-05 12:49:57",0.40890
380342,"Nivya Nandanan","2016-10-05 13:17:52",0.19816
380425,tkgk,"2016-10-05 14:23:30",0.11992
380425,tkgk,"2016-10-05 14:33:29",0.11980
380441,epattaro,"2016-10-05 14:54:59",0.14941
380449,trashBins,"2016-10-05 15:07:24",0.12317
380453,GKSG,"2016-10-05 15:10:07",0.11991
380054,"Hitesh Sharma","2016-10-05 15:11:05",0.12092
380453,GKSG,"2016-10-05 15:13:25",0.11986
376119,juliencs,"2016-10-05 15:21:17",0.11955
376119,juliencs,"2016-10-05 15:23:00",0.11953
380054,"Hitesh Sharma","2016-10-05 15:24:07",0.12050
375719,franniek,"2016-10-05 15:27:25",0.15632
375719,franniek,"2016-10-05 15:31:26",0.14834
380464,rlgrime,"2016-10-05 15:33:13",0.12051
380464,rlgrime,"2016-10-05 15:38:40",0.12044
375858,PUDISIRRocks!!,"2016-10-05 15:40:28",0.11766
380481,baauer,"2016-10-05 16:06:18",0.12044
379511,satkan,"2016-10-05 16:11:50",0.12087
380047,"trycatch01 2","2016-10-05 16:14:52",0.11642
380047,"trycatch01 2","2016-10-05 16:18:04",0.11620
379511,satkan,"2016-10-05 16:26:41",0.12053
372238,"DavidGegeev 2","2016-10-05 16:29:00",0.14712
379293,"Raj Patel 2","2016-10-05 16:33:35",0.11766
380481,baauer,"2016-10-05 16:41:55",0.11595
376119,juliencs,"2016-10-05 16:43:10",0.11934
380453,GKSG,"2016-10-05 16:43:23",0.11981
379511,satkan,"2016-10-05 16:44:46",0.12015
372270,TheKagglers,"2016-10-05 16:47:23",0.11944
380494,GOT,"2016-10-05 17:05:08",0.30171
377904,towelie,"2016-10-05 17:06:57",0.11946
379388,"Eliot Barril","2016-10-05 17:08:29",0.12500
380511,rainbow,"2016-10-05 17:09:14",0.12025
380512,team123,"2016-10-05 17:09:59",0.24203
380481,baauer,"2016-10-05 17:10:52",0.11538
380512,team123,"2016-10-05 17:11:46",0.24010
380515,mass,"2016-10-05 17:16:27",0.12295
374688,"Jan Lehky","2016-10-05 17:21:19",0.22345
380520,MrCarmack,"2016-10-05 17:25:17",0.11538
377904,towelie,"2016-10-05 17:28:02",0.11916
372122,shining_outliers,"2016-10-05 17:35:21",0.11829
380494,GOT,"2016-10-05 17:38:24",0.24165
379958,Saurabh,"2016-10-05 17:38:47",0.11766
374688,"Jan Lehky","2016-10-05 17:51:51",0.20747
371273,HungryFools,"2016-10-05 18:00:46",0.11759
378570,Mike,"2016-10-05 18:05:42",0.14328
380399,"Shailendra Joshi","2016-10-05 18:17:40",0.12083
380542,"Dylan li","2016-10-05 18:25:12",0.15493
380545,"The Alchemist","2016-10-05 18:28:19",0.11944
380399,"Shailendra Joshi","2016-10-05 18:31:04",0.12073
380542,"Dylan li","2016-10-05 18:35:03",0.15380
374688,"Jan Lehky","2016-10-05 19:01:19",0.19312
380545,"The Alchemist","2016-10-05 19:02:24",0.11766
380303,newgirl2626,"2016-10-05 19:05:33",0.11638
379549,KalinUluave,"2016-10-05 19:12:28",0.24421
380449,trashBins,"2016-10-05 19:23:40",0.12097
380727,DataMiners007,"2016-10-05 19:28:20",0.12090
380598,T.N.,"2016-10-05 19:42:35",0.14245
374058,kagglers,"2016-10-05 19:46:28",0.15158
380616,AnthonyScott,"2016-10-05 19:55:51",0.23425
374954,CodeMonks,"2016-10-05 19:57:30",0.12097
380626,NirajSingh,"2016-10-05 20:04:54",0.11991
380627,exceptions,"2016-10-05 20:07:17",0.12057
374058,kagglers,"2016-10-05 20:26:46",0.14815
379634,"Kyle DeGrave","2016-10-05 20:27:43",0.13235
380626,NirajSingh,"2016-10-05 20:31:37",0.11982
380515,mass,"2016-10-05 20:53:48",0.11861
380662,emohinstead,"2016-10-05 20:59:08",0.11565
376527,Cl_ev,"2016-10-05 20:59:32",0.12699
380626,NirajSingh,"2016-10-05 21:11:01",0.11979
380680,loverboy,"2016-10-05 21:28:54",0.11985
380683,Pouhe,"2016-10-05 21:35:10",0.24633
380680,loverboy,"2016-10-05 21:38:53",0.11980
380680,loverboy,"2016-10-05 21:39:25",0.11980
371785,"Yulia Pristupina ","2016-10-05 21:40:21",0.16960
374058,kagglers,"2016-10-05 21:44:02",0.14601
372759,The_Man,"2016-10-05 21:58:14",0.19981
372759,The_Man,"2016-10-05 22:03:35",0.14912
380713,BorisYeltsin,"2016-10-05 22:04:45",0.11766
380714,HalwaRaj,"2016-10-05 22:05:54",0.12003
380449,trashBins,"2016-10-05 22:21:08",0.11766
380714,HalwaRaj,"2016-10-05 22:25:40",0.11791
380727,DataMiners007,"2016-10-05 22:32:14",0.11920
378570,Mike,"2016-10-05 22:40:16",0.13935
371785,"Yulia Pristupina ","2016-10-05 22:41:41",0.16885
380729,JBonaq,"2016-10-05 22:48:53",0.24204
380734,IIIT123,"2016-10-05 23:05:33",0.24250
380734,IIIT123,"2016-10-05 23:06:22",0.11920
378570,Mike,"2016-10-05 23:20:52",0.13585
